[1.0, 0.9582970840409348, 1.5466239890738818, 1.0],
[1.0, 0.823785366251611, 1.223718339113288, 1.0],
[1.0, 0.7928614982603424, 0.10723522458511181, 0.0],
[1.0, 1.304903361530558, 1.8024906484120387, 1.0],
[1.0, 0.344183306184042, 0.3304820240698152, 0.0],
[1.0, 0.7110764100938589, 1.876636530517221, 1.0],
[1.0, 0.05725113389065983, 0.8323511732118214, 0.0],
[1.0, 0.8851586745548965, 0.48251703837114324, 0.0],
[1.0, 0.08515448025450478, 0.15597599056404432, 0.0],
[1.0, 0.6101527896768355, 0.25489001122210864, 0.0],
[1.0, 0.4286954055507177, 1.2495330834050087, 1.0],
[1.0, 1.4959281914981721, 1.9105606640456283, 1.0],
[1.0, 1.8003204248980162, 1.1693290277563442, 1.0],
[1.0, 0.7958752567431255, 1.652777629839489, 1.0],
[1.0, 0.5475322361184132, 0.24085322194392544, 0.0],
[1.0, 1.02117004945503, 1.1830119795637193, 1.0],
[1.0, 0.024658255001090534, 1.166428455179922, 1.0],
[1.0, 1.1455954185921349, 1.7249900271604597, 1.0],
[1.0, 0.4210040059370226, 1.795563275279585, 1.0],
[1.0, 1.3127708087719308, 1.69891315534486, 1.0],
[1.0, 0.8848561017579042, 0.9098538761509642, 0.0],
[1.0, 0.708069079101469, 1.3228108702150472, 1.0],
[1.0, 1.4872407289049325, 1.3304086275831573, 1.0],
[1.0, 0.29809099239638726, 1.471039169671751, 1.0],
[1.0, 0.587797709101598, 0.2447593964213146, 0.0],
[1.0, 0.8738298927059038, 0.897753109847403, 0.0],
[1.0, 0.9526871030874258, 1.137815714900368, 1.0],
[1.0, 0.35258705576190263, 1.9249029469283552, 1.0],
[1.0, 1.770552891747367, 0.6862937115016228, 0.0],
[1.0, 0.005623917373874576, 1.4311569557271655, 1.0],
[1.0, 0.24624060179854657, 0.4242430907359127, 0.0],
[1.0, 0.7072846703359834, 0.24972789000674078, 0.0],
[1.0, 1.4338973505426733, 0.5930247779111171, 0.0],
[1.0, 1.001389572391158, 1.9511482807906908, 1.0],
[1.0, 1.7366930775290803, 0.6161534063592149, 0.0],
[1.0, 0.965052086849618, 0.215716456686452, 0.0],
[1.0, 0.026318025893645736, 0.649378114275827, 0.0],
[1.0, 1.023335601567693, 0.979313925218027, 0.0],
[1.0, 1.0384175280231551, 1.853203798007058, 1.0],
[1.0, 1.7649681758710367, 1.699218338645053, 1.0],
[1.0, 0.1303578982075746, 0.8950776194211338, 0.0],
[1.0, 1.0133043311595102, 1.0857276943526644, 1.0],
[1.0, 1.1582040446535273, 1.1047310354898627, 1.0],
[1.0, 1.996800683366534, 1.9584545365852455, 1.0],
[1.0, 0.5529455676383093, 0.6227149479505942, 0.0],
[1.0, 1.2177193730780653, 0.3178404548160183, 0.0],
[1.0, 0.22663939560864366, 1.6561027080667414, 1.0],
[1.0, 0.8037707078058187, 0.7743428877071272, 0.0],
[1.0, 0.3822657431680838, 0.18186354435211816, 0.0],
[1.0, 0.8036757755281396, 0.8265990512102197, 0.0],
[1.0, 0.5665197955663996, 0.6125009335355565, 0.0],
[1.0, 0.9673326714202237, 1.9793151422312043, 1.0],
[1.0, 0.8892168525191118, 0.7670818017620649, 0.0],
[1.0, 0.6581169824572619, 1.635500561357646, 1.0],
[1.0, 0.1334320769813948, 0.7933489208599855, 0.0],
